Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-09-23,AR,Argentina,AMRO,1743,5315344,19,116403
2021-09-24,AR,Argentina,AMRO,1793,5317137,15,116418
2021-09-25,AR,Argentina,AMRO,847,5317984,7,116425
2021-09-26,AR,Argentina,AMRO,524,5318508,9,116434
2021-09-27,AR,Argentina,AMRO,1931,5320439,21,116455
2021-09-28,AR,Argentina,AMRO,1698,5322137,17,116472
2021-09-29,AR,Argentina,AMRO,1511,5323648,14,116486
2021-09-30,AR,Argentina,AMRO,1478,5325126,13,116499
2021-10-01,AR,Argentina,AMRO,1582,5326708,12,116511
2021-10-02,AR,Argentina,AMRO,695,5327403,6,116517
2021-10-03,AR,Argentina,AMRO,355,5327758,4,116521
2021-10-04,AR,Argentina,AMRO,1344,5329102,17,116538
2021-10-05,AR,Argentina,AMRO,1249,5330351,18,116556
2021-10-06,AR,Argentina,AMRO,1355,5331706,14,116570
2021-10-07,AR,Argentina,AMRO,1191,5332897,13,116583
2021-10-08,AR,Argentina,AMRO,592,5333489,10,116593
2021-10-09,AR,Argentina,AMRO,537,5334026,5,116598
2021-10-10,AR,Argentina,AMRO,365,5334391,7,116605
2021-10-11,AR,Argentina,AMRO,493,5334884,8,116613
2021-10-12,AR,Argentina,AMRO,1460,5336344,14,116627
2021-10-13,AR,Argentina,AMRO,1459,5337803,21,116648
2021-10-14,AR,Argentina,AMRO,1480,5339283,15,116663
2021-10-15,AR,Argentina,AMRO,1226,5340509,13,116676
2021-10-16,AR,Argentina,AMRO,742,5341251,13,116689
2021-10-17,AR,Argentina,AMRO,354,5341605,2,116691
2021-10-18,AR,Argentina,AMRO,1336,5342941,11,116702
2021-10-19,AR,Argentina,AMRO,1386,5344327,17,116719
2021-10-20,AR,Argentina,AMRO,1457,5345784,11,116730
2021-10-21,AR,Argentina,AMRO,1599,5347383,14,116744
2021-10-22,AR,Argentina,AMRO,1487,5348870,12,116756
2021-10-23,AR,Argentina,AMRO,724,5349594,2,116758
2021-10-24,AR,Argentina,AMRO,608,5350202,3,116761
2021-10-25,AR,Argentina,AMRO,1700,5351902,14,116775
2021-10-26,AR,Argentina,AMRO,1541,5353443,13,116788
2021-10-27,AR,Argentina,AMRO,1490,5354933,8,116796
2021-10-28,AR,Argentina,AMRO,1574,5356507,11,116807
2021-10-29,AR,Argentina,AMRO,1394,5357901,11,116818
2021-10-30,AR,Argentina,AMRO,799,5358700,3,116821
2021-10-31,AR,Argentina,AMRO,526,5359226,2,116823
2021-11-01,AR,Argentina,AMRO,1524,5360750,9,116832
2021-11-02,AR,Argentina,AMRO,1339,5362089,13,116845
2021-11-03,AR,Argentina,AMRO,1441,5363530,6,116851
2021-11-04,AR,Argentina,AMRO,1532,5365062,20,116871
2021-11-05,AR,Argentina,AMRO,1394,5366456,9,116880
2021-11-06,AR,Argentina,AMRO,844,5367300,4,116884
2021-11-07,AR,Argentina,AMRO,568,5367868,3,116887
2021-11-08,AR,Argentina,AMRO,1594,5369462,21,116908
2021-11-09,AR,Argentina,AMRO,1583,5371045,12,116920
2021-11-10,AR,Argentina,AMRO,1604,5372649,9,116929
2021-11-11,AR,Argentina,AMRO,1561,5374210,12,116941
2021-11-12,AR,Argentina,AMRO,1640,5375850,18,116959
2021-11-13,AR,Argentina,AMRO,861,5376711,7,116966
2021-11-14,AR,Argentina,AMRO,572,5377283,3,116969
2021-11-15,AR,Argentina,AMRO,1765,5379048,13,116982
2021-11-16,AR,Argentina,AMRO,1703,5380751,23,117005
2021-11-17,AR,Argentina,AMRO,1818,5382569,16,117021
2021-11-18,AR,Argentina,AMRO,1811,5384380,15,117036
2021-11-19,AR,Argentina,AMRO,1603,5385983,14,117050
2021-11-20,AR,Argentina,AMRO,884,5386867,11,117061
2021-11-21,AR,Argentina,AMRO,663,5387530,7,117068
2021-11-22,AR,Argentina,AMRO,788,5388318,7,117075
2021-11-23,AR,Argentina,AMRO,2302,5390620,24,117099
2021-11-24,AR,Argentina,AMRO,2250,5392870,27,117126
2021-11-25,AR,Argentina,AMRO,2112,5394982,19,117145
2021-11-26,AR,Argentina,AMRO,2188,5397170,18,117163
2021-11-27,AR,Argentina,AMRO,1251,5398421,9,117172
2021-11-28,AR,Argentina,AMRO,964,5399385,10,117182
2021-11-29,AR,Argentina,AMRO,2738,5402123,14,117196
2021-11-30,AR,Argentina,AMRO,1575,5403698,6,117202
2021-12-01,AR,Argentina,AMRO,2988,5406686,20,117222
2021-12-02,AR,Argentina,AMRO,3032,5409718,22,117244
2021-12-03,AR,Argentina,AMRO,2486,5412204,22,117266
2021-12-04,AR,Argentina,AMRO,1752,5413956,14,117280
2021-12-05,AR,Argentina,AMRO,1192,5415148,19,117299
2021-12-06,AR,Argentina,AMRO,3521,5418669,28,117327
2021-12-07,AR,Argentina,AMRO,3218,5421887,28,117355
2021-12-08,AR,Argentina,AMRO,1711,5423598,11,117366
2021-12-09,AR,Argentina,AMRO,3724,5427322,22,117388
2021-12-10,AR,Argentina,AMRO,4044,5431366,25,117413
2021-12-11,AR,Argentina,AMRO,2171,5433537,14,117427
2021-12-12,AR,Argentina,AMRO,1788,5435325,7,117434
2021-12-13,AR,Argentina,AMRO,5104,5440429,37,117471
2021-12-14,AR,Argentina,AMRO,5240,5445669,20,117491
2021-12-15,AR,Argentina,AMRO,6046,5451715,29,117520
2021-12-16,AR,Argentina,AMRO,6701,5458416,30,117550
2021-12-17,AR,Argentina,AMRO,6630,5465046,24,117574
2021-12-18,AR,Argentina,AMRO,4372,5469418,9,117583
2021-12-19,AR,Argentina,AMRO,3708,5473126,14,117597
2021-12-20,AR,Argentina,AMRO,8982,5482108,32,117629
2021-12-21,AR,Argentina,AMRO,11697,5493805,46,117675
2021-12-22,AR,Argentina,AMRO,16194,5509999,43,117718
2021-12-23,AR,Argentina,AMRO,18033,5528032,37,117755
2021-12-24,AR,Argentina,AMRO,13774,5541806,30,117785
2021-12-25,AR,Argentina,AMRO,6346,5548152,17,117802
2021-12-26,AR,Argentina,AMRO,11764,5559916,28,117830
2021-12-27,AR,Argentina,AMRO,32556,5592472,65,117895
2021-12-28,AR,Argentina,AMRO,44735,5637207,68,117963
2021-12-29,AR,Argentina,AMRO,51024,5688231,84,118047
2021-12-30,AR,Argentina,AMRO,56627,5744858,80,118127
2021-12-31,AR,Argentina,AMRO,35664,5780522,49,118176
2022-01-01,AR,Argentina,AMRO,19075,5799597,37,118213
2022-01-02,AR,Argentina,AMRO,22331,5821928,38,118251
2022-01-03,AR,Argentina,AMRO,72623,5894551,132,118383
2022-01-04,AR,Argentina,AMRO,92760,5987311,151,118534
2022-01-05,AR,Argentina,AMRO,104568,6091879,177,118711
2022-01-06,AR,Argentina,AMRO,115654,6207533,144,118855
2022-01-07,AR,Argentina,AMRO,112921,6320454,173,119028
2022-01-08,AR,Argentina,AMRO,91331,6411785,116,119144
2022-01-09,AR,Argentina,AMRO,57864,6469649,110,119254
2022-01-10,AR,Argentina,AMRO,115343,6584992,238,119492
2022-01-11,AR,Argentina,AMRO,135401,6720393,268,119760
2022-01-12,AR,Argentina,AMRO,130541,6850934,308,120068
2022-01-13,AR,Argentina,AMRO,126869,6977803,293,120361
2022-01-14,AR,Argentina,AMRO,123220,7101023,310,120671
2022-01-15,AR,Argentina,AMRO,82210,7183233,207,120878
2022-01-16,AR,Argentina,AMRO,57103,7240336,184,121062
2022-01-17,AR,Argentina,AMRO,119832,7360168,484,121546
2022-01-18,AR,Argentina,AMRO,117694,7477862,401,121947
2022-01-19,AR,Argentina,AMRO,124606,7602468,405,122352
2022-01-20,AR,Argentina,AMRO,120288,7722756,373,122725
2022-01-21,AR,Argentina,AMRO,113476,7836232,380,123105
2022-01-22,AR,Argentina,AMRO,80787,7917019,229,123334
2022-01-23,AR,Argentina,AMRO,51099,7968118,192,123526
2022-01-24,AR,Argentina,AMRO,93851,8061969,420,123946
2022-01-25,AR,Argentina,AMRO,90435,8152404,400,124346
2022-01-26,AR,Argentina,AMRO,76663,8229067,357,124703
2022-01-27,AR,Argentina,AMRO,65642,8294709,287,124990
2022-01-28,AR,Argentina,AMRO,58445,8353154,262,125252
2022-01-29,AR,Argentina,AMRO,27689,8380843,134,125386
2022-01-30,AR,Argentina,AMRO,19579,8400422,128,125514
2022-01-31,AR,Argentina,AMRO,52538,8452960,318,125832
2022-02-01,AR,Argentina,AMRO,40282,8493242,180,126012
2022-02-02,AR,Argentina,AMRO,39077,8532319,218,126230
2022-02-03,AR,Argentina,AMRO,36019,8568338,194,126424
2022-02-04,AR,Argentina,AMRO,33109,8601447,155,126579
2022-02-05,AR,Argentina,AMRO,15559,8617006,91,126670
2022-02-06,AR,Argentina,AMRO,10245,8627251,56,126726
2022-02-07,AR,Argentina,AMRO,28172,8655423,175,126901
2022-02-08,AR,Argentina,AMRO,26799,8682222,124,127025
2022-02-09,AR,Argentina,AMRO,23454,8705676,104,127129
2022-02-10,AR,Argentina,AMRO,20645,8726321,89,127218
2022-02-11,AR,Argentina,AMRO,12638,8738959,61,127279
2022-02-12,AR,Argentina,AMRO,7898,8746857,35,127314
2022-02-13,AR,Argentina,AMRO,5059,8751916,40,127354
2022-02-14,AR,Argentina,AMRO,15258,8767174,99,127453
2022-02-15,AR,Argentina,AMRO,15935,8783109,76,127529
2022-02-16,AR,Argentina,AMRO,15888,8798997,73,127602
2022-02-17,AR,Argentina,AMRO,13951,8812948,75,127677
2022-02-18,AR,Argentina,AMRO,12855,8825803,69,127746
2022-02-19,AR,Argentina,AMRO,5390,8831193,44,127790
2022-02-20,AR,Argentina,AMRO,3959,8835152,18,127808
2022-02-21,AR,Argentina,AMRO,12946,8848098,58,127866
2022-02-22,AR,Argentina,AMRO,15800,8863898,47,127913
2022-02-23,AR,Argentina,AMRO,10592,8874490,33,127946
2022-02-24,AR,Argentina,AMRO,9247,8883737,26,127972
2022-02-25,AR,Argentina,AMRO,8483,8892220,24,127996
2022-02-26,AR,Argentina,AMRO,3738,8895958,13,128009
2022-02-27,AR,Argentina,AMRO,3405,8899363,22,128031
2022-02-28,AR,Argentina,AMRO,3579,8902942,7,128038
2022-03-01,AR,Argentina,AMRO,3018,8905960,5,128043
2022-03-02,AR,Argentina,AMRO,8702,8914662,29,128072
2022-03-03,AR,Argentina,AMRO,8378,8923040,23,128095
2022-03-04,AR,Argentina,AMRO,7616,8930656,22,128117
2022-03-05,AR,Argentina,AMRO,3175,8933831,19,128136
2022-03-06,AR,Argentina,AMRO,2145,8935976,8,128144
2022-03-07,AR,Argentina,AMRO,6796,8942772,19,128163
2022-03-08,AR,Argentina,AMRO,5481,8948253,14,128177
2022-03-09,AR,Argentina,AMRO,5953,8954206,10,128187
2022-03-10,AR,Argentina,AMRO,5735,8959941,15,128202
2022-03-11,AR,Argentina,AMRO,4700,8964641,6,128208
2022-03-12,AR,Argentina,AMRO,2004,8966645,6,128214
2022-03-13,AR,Argentina,AMRO,1271,8967916,1,128215
2022-03-14,AR,Argentina,AMRO,5080,8972996,14,128229
2022-03-15,AR,Argentina,AMRO,4459,8977455,7,128236
2022-03-16,AR,Argentina,AMRO,4248,8981703,15,128251
2022-03-17,AR,Argentina,AMRO,4719,8986422,8,128259
2022-03-18,AR,Argentina,AMRO,13015,8999437,2,128261
2022-03-19,AR,Argentina,AMRO,1309,9000746,2,128263
2022-03-20,AR,Argentina,AMRO,1199,9001945,3,128266
2022-03-21,AR,Argentina,AMRO,3614,9005559,9,128275
2022-03-22,AR,Argentina,AMRO,3736,9009295,7,128282
2022-03-23,AR,Argentina,AMRO,3097,9012392,8,128290
2022-03-24,AR,Argentina,AMRO,1082,9013474,0,128290
2022-03-25,AR,Argentina,AMRO,2526,9016000,6,128296
2022-03-26,AR,Argentina,AMRO,1206,9017206,2,128298
2022-03-27,AR,Argentina,AMRO,666,9017872,1,128299
2022-03-28,AR,Argentina,AMRO,2983,9020855,9,128308
2022-03-29,AR,Argentina,AMRO,2593,9023448,4,128312
2022-03-30,AR,Argentina,AMRO,2700,9026148,5,128317
2022-03-31,AR,Argentina,AMRO,2373,9028521,4,128321
2022-04-01,AR,Argentina,AMRO,1337,9029858,5,128326
2022-04-02,AR,Argentina,AMRO,552,9030410,2,128328
2022-04-03,AR,Argentina,AMRO,456,9030866,2,128330
2022-04-04,AR,Argentina,AMRO,2089,9032955,4,128334
2022-04-05,AR,Argentina,AMRO,1614,9034569,3,128337
2022-04-06,AR,Argentina,AMRO,1803,9036372,1,128338
2022-04-07,AR,Argentina,AMRO,1718,9038090,0,128338
2022-04-08,AR,Argentina,AMRO,1518,9039608,3,128341
2022-04-09,AR,Argentina,AMRO,677,9040285,0,128341
2022-04-10,AR,Argentina,AMRO,418,9040703,0,128341
2022-04-11,AR,Argentina,AMRO,1665,9042368,2,128343
2022-04-12,AR,Argentina,AMRO,1569,9043937,1,128344
2022-04-13,AR,Argentina,AMRO,1432,9045369,0,128344
2022-04-14,AR,Argentina,AMRO,928,9046297,0,128344
2022-04-15,AR,Argentina,AMRO,431,9046728,0,128344
2022-04-16,AR,Argentina,AMRO,453,9047181,0,128344
2022-04-17,AR,Argentina,AMRO,217,9047398,0,128344
2022-04-18,AR,Argentina,AMRO,13525,9060923,0,128344
2022-04-19,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-20,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-21,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-22,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-23,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-24,AR,Argentina,AMRO,11307,9072230,198,128542
2022-04-25,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-26,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-27,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-28,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-29,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-30,AR,Argentina,AMRO,0,9072230,0,128542
2022-05-01,AR,Argentina,AMRO,11443,9083673,111,128653
2022-05-02,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-03,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-04,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-05,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-06,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-07,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-08,AR,Argentina,AMRO,17646,9101319,76,128729
2022-05-09,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-10,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-11,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-12,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-13,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-14,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-15,AR,Argentina,AMRO,33989,9135308,47,128776
2022-05-16,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-17,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-18,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-19,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-20,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-21,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-22,AR,Argentina,AMRO,43487,9178795,49,128825
2022-05-23,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-24,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-25,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-26,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-27,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-28,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-29,AR,Argentina,AMRO,51778,9230573,64,128889
2022-05-30,AR,Argentina,AMRO,0,9230573,0,128889
2022-05-31,AR,Argentina,AMRO,0,9230573,0,128889
2022-06-01,AR,Argentina,AMRO,0,9230573,0,128889
2022-06-02,AR,Argentina,AMRO,0,9230573,0,128889
2022-06-03,AR,Argentina,AMRO,0,9230573,0,128889
2022-06-04,AR,Argentina,AMRO,0,9230573,0,128889
2022-06-05,AR,Argentina,AMRO,46045,9276618,84,128973
2022-06-06,AR,Argentina,AMRO,0,9276618,0,128973
2022-06-07,AR,Argentina,AMRO,0,9276618,0,128973
2022-06-08,AR,Argentina,AMRO,0,9276618,0,128973
2022-06-09,AR,Argentina,AMRO,0,9276618,0,128973
2022-06-10,AR,Argentina,AMRO,0,9276618,0,128973
2022-06-11,AR,Argentina,AMRO,0,9276618,0,128973
2022-06-12,AR,Argentina,AMRO,36835,9313453,21,128994
2022-06-13,AR,Argentina,AMRO,0,9313453,0,128994
2022-06-14,AR,Argentina,AMRO,0,9313453,0,128994
2022-06-15,AR,Argentina,AMRO,0,9313453,0,128994
2022-06-16,AR,Argentina,AMRO,0,9313453,0,128994
2022-06-17,AR,Argentina,AMRO,0,9313453,0,128994
2022-06-18,AR,Argentina,AMRO,0,9313453,0,128994
2022-06-19,AR,Argentina,AMRO,28039,9341492,22,129016
2022-06-20,AR,Argentina,AMRO,0,9341492,0,129016
2022-06-21,AR,Argentina,AMRO,0,9341492,0,129016
2022-06-22,AR,Argentina,AMRO,0,9341492,0,129016
2022-06-23,AR,Argentina,AMRO,0,9341492,0,129016
2022-06-24,AR,Argentina,AMRO,0,9341492,0,129016
2022-06-25,AR,Argentina,AMRO,0,9341492,0,129016
2022-06-26,AR,Argentina,AMRO,25680,9367172,54,129070
2022-06-27,AR,Argentina,AMRO,0,9367172,0,129070
2022-06-28,AR,Argentina,AMRO,0,9367172,0,129070
2022-06-29,AR,Argentina,AMRO,0,9367172,0,129070
2022-06-30,AR,Argentina,AMRO,0,9367172,0,129070
2022-07-01,AR,Argentina,AMRO,0,9367172,0,129070
2022-07-02,AR,Argentina,AMRO,0,9367172,0,129070
2022-07-03,AR,Argentina,AMRO,27154,9394326,39,129109
2022-07-04,AR,Argentina,AMRO,0,9394326,0,129109
2022-07-05,AR,Argentina,AMRO,0,9394326,0,129109
2022-07-06,AR,Argentina,AMRO,0,9394326,0,129109
2022-07-07,AR,Argentina,AMRO,0,9394326,0,129109
2022-07-08,AR,Argentina,AMRO,0,9394326,0,129109
2022-07-09,AR,Argentina,AMRO,0,9394326,0,129109
2022-07-10,AR,Argentina,AMRO,31845,9426171,36,129145
2022-07-11,AR,Argentina,AMRO,0,9426171,0,129145
2022-07-12,AR,Argentina,AMRO,0,9426171,0,129145
2022-07-13,AR,Argentina,AMRO,0,9426171,0,129145
2022-07-14,AR,Argentina,AMRO,0,9426171,0,129145
2022-07-15,AR,Argentina,AMRO,0,9426171,0,129145
2022-07-16,AR,Argentina,AMRO,0,9426171,0,129145
2022-07-17,AR,Argentina,AMRO,39656,9465827,57,129202
2022-07-18,AR,Argentina,AMRO,0,9465827,0,129202
2022-07-19,AR,Argentina,AMRO,0,9465827,0,129202
2022-07-20,AR,Argentina,AMRO,0,9465827,0,129202
2022-07-21,AR,Argentina,AMRO,0,9465827,0,129202
2022-07-22,AR,Argentina,AMRO,0,9465827,0,129202
2022-07-23,AR,Argentina,AMRO,0,9465827,0,129202
2022-07-24,AR,Argentina,AMRO,41735,9507562,76,129278
2022-07-25,AR,Argentina,AMRO,0,9507562,0,129278
2022-07-26,AR,Argentina,AMRO,0,9507562,0,129278
2022-07-27,AR,Argentina,AMRO,0,9507562,0,129278
2022-07-28,AR,Argentina,AMRO,0,9507562,0,129278
2022-07-29,AR,Argentina,AMRO,0,9507562,0,129278
2022-07-30,AR,Argentina,AMRO,0,9507562,0,129278
2022-07-31,AR,Argentina,AMRO,52745,9560307,91,129369
2022-08-01,AR,Argentina,AMRO,0,9560307,0,129369
2022-08-02,AR,Argentina,AMRO,0,9560307,0,129369
2022-08-03,AR,Argentina,AMRO,0,9560307,0,129369
2022-08-04,AR,Argentina,AMRO,0,9560307,0,129369
2022-08-05,AR,Argentina,AMRO,0,9560307,0,129369
2022-08-06,AR,Argentina,AMRO,0,9560307,0,129369
2022-08-07,AR,Argentina,AMRO,42227,9602534,71,129440
2022-08-08,AR,Argentina,AMRO,0,9602534,0,129440
2022-08-09,AR,Argentina,AMRO,0,9602534,0,129440
2022-08-10,AR,Argentina,AMRO,0,9602534,0,129440
2022-08-11,AR,Argentina,AMRO,0,9602534,0,129440
2022-08-12,AR,Argentina,AMRO,0,9602534,0,129440
2022-08-13,AR,Argentina,AMRO,0,9602534,0,129440
2022-08-14,AR,Argentina,AMRO,31198,9633732,126,129566
2022-08-15,AR,Argentina,AMRO,0,9633732,0,129566
2022-08-16,AR,Argentina,AMRO,0,9633732,0,129566
2022-08-17,AR,Argentina,AMRO,0,9633732,0,129566
2022-08-18,AR,Argentina,AMRO,0,9633732,0,129566
2022-08-19,AR,Argentina,AMRO,0,9633732,0,129566
2022-08-20,AR,Argentina,AMRO,0,9633732,0,129566
2022-08-21,AR,Argentina,AMRO,24659,9658391,80,129646
2022-08-22,AR,Argentina,AMRO,0,9658391,0,129646
2022-08-23,AR,Argentina,AMRO,0,9658391,0,129646
2022-08-24,AR,Argentina,AMRO,0,9658391,0,129646
2022-08-25,AR,Argentina,AMRO,0,9658391,0,129646
2022-08-26,AR,Argentina,AMRO,0,9658391,0,129646
2022-08-27,AR,Argentina,AMRO,0,9658391,0,129646
2022-08-28,AR,Argentina,AMRO,19834,9678225,65,129711
2022-08-29,AR,Argentina,AMRO,0,9678225,0,129711
2022-08-30,AR,Argentina,AMRO,0,9678225,0,129711
2022-08-31,AR,Argentina,AMRO,0,9678225,0,129711
2022-09-01,AR,Argentina,AMRO,0,9678225,0,129711
2022-09-02,AR,Argentina,AMRO,0,9678225,0,129711
2022-09-03,AR,Argentina,AMRO,0,9678225,0,129711
2022-09-04,AR,Argentina,AMRO,11636,9689861,58,129769
2022-09-05,AR,Argentina,AMRO,0,9689861,0,129769
2022-09-06,AR,Argentina,AMRO,0,9689861,0,129769
2022-09-07,AR,Argentina,AMRO,0,9689861,0,129769
2022-09-08,AR,Argentina,AMRO,0,9689861,0,129769
2022-09-09,AR,Argentina,AMRO,0,9689861,0,129769
2022-09-10,AR,Argentina,AMRO,0,9689861,0,129769
2022-09-11,AR,Argentina,AMRO,7902,9697763,61,129830
2022-09-12,AR,Argentina,AMRO,0,9697763,0,129830
2022-09-13,AR,Argentina,AMRO,0,9697763,0,129830
2022-09-14,AR,Argentina,AMRO,0,9697763,0,129830
2022-09-15,AR,Argentina,AMRO,0,9697763,0,129830
2022-09-16,AR,Argentina,AMRO,0,9697763,0,129830
2022-09-17,AR,Argentina,AMRO,0,9697763,0,129830
2022-09-18,AR,Argentina,AMRO,6175,9703938,25,129855
2022-09-19,AR,Argentina,AMRO,0,9703938,0,129855
2022-09-20,AR,Argentina,AMRO,0,9703938,0,129855
2022-09-21,AR,Argentina,AMRO,0,9703938,0,129855
2022-09-22,AR,Argentina,AMRO,0,9703938,0,129855
2022-09-23,AR,Argentina,AMRO,0,9703938,0,129855
2022-09-24,AR,Argentina,AMRO,0,9703938,0,129855
2022-09-25,AR,Argentina,AMRO,4482,9708420,42,129897
2022-09-26,AR,Argentina,AMRO,0,9708420,0,129897
2022-09-27,AR,Argentina,AMRO,0,9708420,0,129897
2022-09-28,AR,Argentina,AMRO,0,9708420,0,129897
2022-09-29,AR,Argentina,AMRO,0,9708420,0,129897
2022-09-30,AR,Argentina,AMRO,0,9708420,0,129897
2022-10-01,AR,Argentina,AMRO,0,9708420,0,129897
2022-10-02,AR,Argentina,AMRO,2935,9711355,40,129937
2022-10-03,AR,Argentina,AMRO,0,9711355,0,129937
2022-10-04,AR,Argentina,AMRO,0,9711355,0,129937
2022-10-05,AR,Argentina,AMRO,0,9711355,0,129937
2022-10-06,AR,Argentina,AMRO,0,9711355,0,129937
2022-10-07,AR,Argentina,AMRO,0,9711355,0,129937
2022-10-08,AR,Argentina,AMRO,0,9711355,0,129937
2022-10-09,AR,Argentina,AMRO,2239,9713594,21,129958
2022-10-10,AR,Argentina,AMRO,0,9713594,0,129958
2022-10-11,AR,Argentina,AMRO,0,9713594,0,129958
2022-10-12,AR,Argentina,AMRO,0,9713594,0,129958
2022-10-13,AR,Argentina,AMRO,0,9713594,0,129958
2022-10-14,AR,Argentina,AMRO,0,9713594,0,129958
2022-10-15,AR,Argentina,AMRO,1870,9715464,12,129970
2022-10-16,AR,Argentina,AMRO,0,9715464,0,129970
2022-10-17,AR,Argentina,AMRO,0,9715464,0,129970
2022-10-18,AR,Argentina,AMRO,0,9715464,0,129970
2022-10-19,AR,Argentina,AMRO,0,9715464,0,129970
2022-10-20,AR,Argentina,AMRO,0,9715464,0,129970
2022-10-21,AR,Argentina,AMRO,0,9715464,0,129970
2022-10-22,AR,Argentina,AMRO,0,9715464,0,129970
2022-10-23,AR,Argentina,AMRO,2082,9717546,9,129979
2022-10-24,AR,Argentina,AMRO,0,9717546,0,129979
2022-10-25,AR,Argentina,AMRO,0,9717546,0,129979
2022-10-26,AR,Argentina,AMRO,0,9717546,0,129979
2022-10-27,AR,Argentina,AMRO,0,9717546,0,129979
2022-10-28,AR,Argentina,AMRO,0,9717546,0,129979
2022-10-29,AR,Argentina,AMRO,0,9717546,0,129979
2022-10-30,AR,Argentina,AMRO,1329,9718875,12,129991
2022-10-31,AR,Argentina,AMRO,0,9718875,0,129991
2022-11-01,AR,Argentina,AMRO,0,9718875,0,129991
2022-11-02,AR,Argentina,AMRO,0,9718875,0,129991
2022-11-03,AR,Argentina,AMRO,0,9718875,0,129991
2022-11-04,AR,Argentina,AMRO,0,9718875,0,129991
2022-11-05,AR,Argentina,AMRO,0,9718875,0,129991
2022-11-06,AR,Argentina,AMRO,1357,9720232,12,130003
2022-11-07,AR,Argentina,AMRO,0,9720232,0,130003
2022-11-08,AR,Argentina,AMRO,0,9720232,0,130003
2022-11-09,AR,Argentina,AMRO,0,9720232,0,130003
2022-11-10,AR,Argentina,AMRO,0,9720232,0,130003
2022-11-11,AR,Argentina,AMRO,0,9720232,0,130003
2022-11-12,AR,Argentina,AMRO,0,9720232,0,130003
2022-11-13,AR,Argentina,AMRO,1486,9721718,8,130011
2022-11-14,AR,Argentina,AMRO,0,9721718,0,130011
2022-11-15,AR,Argentina,AMRO,0,9721718,0,130011
2022-11-16,AR,Argentina,AMRO,0,9721718,0,130011
2022-11-17,AR,Argentina,AMRO,0,9721718,0,130011
2022-11-18,AR,Argentina,AMRO,0,9721718,0,130011
2022-11-19,AR,Argentina,AMRO,0,9721718,0,130011
2022-11-20,AR,Argentina,AMRO,2206,9723924,6,130017
2022-11-21,AR,Argentina,AMRO,0,9723924,0,130017
2022-11-22,AR,Argentina,AMRO,0,9723924,0,130017
2022-11-23,AR,Argentina,AMRO,0,9723924,0,130017
2022-11-24,AR,Argentina,AMRO,0,9723924,0,130017
2022-11-25,AR,Argentina,AMRO,0,9723924,0,130017
2022-11-26,AR,Argentina,AMRO,0,9723924,0,130017
2022-11-27,AR,Argentina,AMRO,3323,9727247,8,130025
2022-11-28,AR,Argentina,AMRO,0,9727247,0,130025
2022-11-29,AR,Argentina,AMRO,0,9727247,0,130025
2022-11-30,AR,Argentina,AMRO,0,9727247,0,130025
2022-12-01,AR,Argentina,AMRO,0,9727247,0,130025
2022-12-02,AR,Argentina,AMRO,0,9727247,0,130025
2022-12-03,AR,Argentina,AMRO,0,9727247,0,130025
2022-12-04,AR,Argentina,AMRO,12609,9739856,9,130034
2022-12-05,AR,Argentina,AMRO,0,9739856,0,130034
2022-12-06,AR,Argentina,AMRO,0,9739856,0,130034
2022-12-07,AR,Argentina,AMRO,0,9739856,0,130034
2022-12-08,AR,Argentina,AMRO,0,9739856,0,130034
2022-12-09,AR,Argentina,AMRO,0,9739856,0,130034
